# Jacopo Gasparro   Marco Sorrenti   Roberto Cannarella
# Team
# ML-CUP21
# 23/01/2022
1,-1.27030604305487493,-21.02068898421807219
2,2.87318318009362406,-14.74150447945222275
3,-1.22300070713521336,-20.17506608316961447
4,-0.72068076593619113,-24.88380340518532208
5,-0.81357576956528366,-21.77949460386134817
6,-1.00528095969196229,-22.87387667202569475
7,3.43248596657076632,-14.05597037284844752
8,4.51379019807208692,-12.47236987711903033
9,6.90510937113920953,-9.12093140103713651
10,3.83655169683216357,-13.52107618855925786
11,6.19342810623820306,-30.66428190190611147
12,-1.18991802680589487,-22.11689248699063981
13,-1.21677657549769469,-22.75087257350853065
14,-1.00823633062740647,-23.48345870387816348
15,3.52845338040555490,-14.04881924765326673
16,-0.20845879539183265,-18.35164635923936061
17,1.99265700908191912,-15.87807569603992164
18,2.07570558495178670,-27.49082221705977958
19,5.11338251459589799,-29.85018616412658332
20,3.52456812102876604,-13.70298408399347778
21,3.08082624514918679,-14.49430410290655402
22,5.34983100743903073,-11.51987071114174199
23,0.46152548588967202,-17.85077158146571463
24,1.42359634501147680,-16.70765581806469768
25,1.66494319174486560,-16.37395626154303940
26,-1.28081864475286888,-21.91505436148399610
27,-0.89875381297209955,-19.66786028392946761
28,-0.84384852576587122,-24.09119673417934848
29,4.37270305330238251,-13.10138538490100579
30,-1.32632457944028070,-20.99844009841097048
31,5.94339395832296002,-10.86384173900494865
32,-0.09973714914888010,-18.48896359216269047
33,3.94040172521844845,-28.89024205432296100
34,5.17865105859264219,-29.86549639426464964
35,3.10696560605645367,-14.49522723647077882
36,7.16013498643679824,-8.85881315738899566
37,-1.16196359125900051,-23.38090415249404685
38,-0.94098492018487034,-24.12034677994358134
39,1.43409958281593553,-16.63831048317724282
40,0.59453896739623513,-17.75527404117021746
41,3.55135926761373399,-28.59341696997016768
42,0.07013770900587435,-18.31785031991744717
43,6.74752834423466119,-9.59843498793967065
44,6.62249746151074525,-9.72780625467998128
45,3.29687353322502386,-28.41220742293234380
46,6.28293591660178130,-10.09473288465741092
47,0.18248402243176365,-25.75520923602392998
48,-1.02216641846561984,-23.34118536852892589
49,1.19725262857621129,-26.80628476945692995
50,3.52936544720536371,-13.75041527896959792
